id,lat1,lon1,lat2,lon2,street,speed,signed,region,distance,location
9702,40.738308334562,-73.8094209226375,40.7369665838408,-73.8095133621519,159 street,25,no,Queens,0.0927112592437313,40.738308334562 -73.8094209226375
3375,40.633941883,-74.0178713139999,40.6330711630001,-74.01640779899999,67 street,25,no,Brooklyn,0.09761394522130198,40.633941883 -74.0178713139999
16025,40.5838523371157,-73.8229447027358,40.5838342490514,-73.82301139106279,rockaway beach boulevard,25,no,Queens,0.0037236315832683397,40.5838523371157 -73.8229447027358
9927,40.708036215598895,-73.7828104005795,40.7080045648588,-73.782792434823,178 place,25,no,Queens,0.00237900462439388,40.7080362155989 -73.7828104005795
18997,40.5625987450001,-74.12683590099991,40.5620462360001,-74.127422322,peel place,25,no,Staten Island,0.0490479410971627,40.5625987450001 -74.1268359009999
16506,40.7396651866991,-73.8530664469589,40.740045936271,-73.8528798133527,westside avenue,25,no,Queens,0.0280393119044586,40.7396651866991 -73.8530664469589
6699,40.746135817813794,-74.0081784989385,40.7468294226398,-74.0080565068023,11 avenue,35,yes,Manhattan,0.0482868539699217,40.7461358178138 -74.0081784989385
14792,40.566696144911205,-73.8858153833732,40.5663527999418,-73.8856508281232,heinzelman road,25,no,Queens,0.0252237838691495,40.5666961449112 -73.8858153833732
14851,40.604674038,-73.760743084,40.604743752,-73.759967477,ives court,25,no,Queens,0.0410720407792901,40.604674038 -73.760743084
12570,40.753500062078295,-73.8868891667016,40.751600265839706,-73.8865441975567,80 street,20,yes,Queens,0.13233504772864801,40.7535000620783 -73.8868891667016
251,40.873779681387205,-73.8261050274251,40.8741654923436,-73.8258868977621,benchley place,25,no,Bronx,0.0289706666925737,40.8737796813872 -73.8261050274251
9396,40.6646842479797,-73.78086161826909,40.6643354522194,-73.7800649781162,145 road,25,no,Queens,0.0482840456395359,40.6646842479797 -73.7808616182691
6976,40.7972123691555,-73.9191906526265,40.7972754422079,-73.91923238296809,central road,25,no,Manhattan,0.0048714136008179,40.7972123691555 -73.9191906526265
1968,40.866856238000004,-73.800443312,40.867316214,-73.8004565099999,park drive,25,no,Bronx,0.0317477601038531,40.866856238 -73.800443312
17126,40.625234326,-74.074841128,40.6253652090001,-74.0745188769999,dock street,25,no,Staten Island,0.0191988017162123,40.625234326 -74.074841128
17079,40.629852584,-74.1236156689999,40.629226234,-74.12515747899991,disosway place,25,no,Staten Island,0.0918567167271196,40.629852584 -74.1236156689999
13310,40.7505676282935,-73.83635466193809,40.7511543693787,-73.8369546392452,avenue of enterprise,25,no,Queens,0.0512876729806411,40.7505676282935 -73.8363546619381
9916,40.6747653783196,-73.7657150403168,40.673447742919,-73.7652265087963,176 street,25,no,Queens,0.0944722921024147,40.6747653783196 -73.7657150403168
10568,40.7380949847957,-73.7529742729443,40.7377180213696,-73.7527470151626,220 street,25,no,Queens,0.0286158538658596,40.7380949847957 -73.7529742729443
118,40.8518110325531,-73.889519797001,40.8529876641495,-73.88891390305409,adams place,25,no,Bronx,0.0871779467851259,40.8518110325531 -73.889519797001
19927,40.614923767,-74.070655711,40.614522072000106,-74.070375506,vermont avenue,20,yes,Staten Island,0.0313901266899274,40.614923767 -74.070655711
10887,40.6653257559789,-73.7343018192735,40.6649283455668,-73.73503486386791,245 street,25,no,Queens,0.0472807426066663,40.6653257559789 -73.7343018192735
11367,40.7683930042338,-73.90803221181709,40.7668362471951,-73.9092917501141,43 street,25,no,Queens,0.12611728739830197,40.7683930042338 -73.9080322118171
16698,40.59910675,-74.1309299959999,40.598863277000106,-74.1309205749999,bradley avenue,25,yes,Staten Island,0.0168071585783634,40.59910675 -74.1309299959999
10002,40.783576991000096,-73.777321638,40.7839379580001,-73.776442808,18 avenue,25,no,Queens,0.0523935966417432,40.7835769910001 -73.777321638
2105,40.847204286848395,-73.90859333301592,40.847270985068,-73.908840050328,morris avenue,25,no,Bronx,0.0137227302910012,40.8472042868484 -73.9085933330159
7206,40.728420716742704,-73.9942542300486,40.7278754613835,-73.99314801626791,east 4 street,25,no,Manhattan,0.0691921952479939,40.7284207167427 -73.9942542300486
9318,40.6715207143096,-73.764547884877,40.671659198213504,-73.7638150920928,140 avenue,25,no,Queens,0.0396674698764707,40.6715207143096 -73.764547884877
5031,40.7118484984095,-73.954304297905,40.7114280455679,-73.9531290116945,grand street,25,no,Brooklyn,0.0681896713095744,40.7118484984095 -73.954304297905
15449,40.730301915900704,-73.7317299983407,40.7291627734433,-73.7321696319229,lyman street,25,no,Queens,0.0819212568200573,40.7303019159007 -73.7317299983407
11397,40.747780267745206,-73.9575557553937,40.7476287778459,-73.95650569528159,46 avenue,25,no,Queens,0.0560877778138663,40.7477802677452 -73.9575557553937
3866,40.5756444630001,-73.9566310559999,40.5756889560001,-73.955171825,brightwater avenue,25,no,Brooklyn,0.0768359072517745,40.5756444630001 -73.9566310559999
13015,40.772591646587294,-73.8763379562317,40.772437277958105,-73.87624140861409,94 street,25,no,Queens,0.0117946718054687,40.7725916465873 -73.8763379562317
10540,40.7520628851941,-73.76053649126601,40.7502494814285,-73.75968296269849,219 street,25,no,Queens,0.13290421888564,40.7520628851941 -73.760536491266
8837,40.7877368320001,-73.8364032389999,40.7871644510001,-73.836433045,132 street,25,no,Queens,0.0395270140802297,40.7877368320001 -73.8364032389999
10886,40.7565100983624,-73.7334216761694,40.756032634798295,-73.7331947727206,245 place,25,no,Queens,0.0350315597561551,40.7565100983624 -73.7334216761694
4642,40.6443958582823,-73.91938577583291,40.644111918929994,-73.91909773107541,east 83 street,25,no,Brooklyn,0.0247599902988407,40.6443958582823 -73.9193857758329
2688,40.878000756999995,-73.90435663699999,40.87832151,-73.905218528,verveelen place,25,no,Bronx,0.0502759203280942,40.878000757 -73.904356637
2450,40.8071939661287,-73.8515434028058,40.8076729792247,-73.8516696406414,pugsley avenue,25,no,Bronx,0.0337096949152458,40.8071939661287 -73.8515434028058
6715,40.7485068084425,-74.0078326700416,40.7486396086311,-74.0078496069738,12 avenue,35,yes,Manhattan,0.00920657194864221,40.7485068084425 -74.0078326700416
431,40.8045977410001,-73.912727143,40.8047327780001,-73.91248694,bruckner boulevard,25,yes,Bronx,0.0156668307178963,40.8045977410001 -73.912727143
17237,40.635865702340396,-74.158999460057,40.634653766957896,-74.1590487707841,bush avenue,25,no,Staten Island,0.0836653070183457,40.6358657023404 -74.158999460057
19393,40.613179863060296,-74.1881358270068,40.6134778291386,-74.1899581880199,river road,25,no,Staten Island,0.0980069396002839,40.6131798630603 -74.1881358270068
19561,40.5462777743998,-74.2010074889045,40.5464848558914,-74.20009206719509,rosedale avenue,25,no,Staten Island,0.0502580660521374,40.5462777743998 -74.2010074889045
18816,40.5822069752717,-74.11028861762559,40.581396942415,-74.1087776954342,midland avenue,25,yes,Staten Island,0.0971708665990259,40.5822069752717 -74.1102886176256
10519,40.684963988896996,-73.748346484003,40.6831415586361,-73.7493581115875,218 street,25,no,Queens,0.13651771720723502,40.684963988897 -73.748346484003
15419,40.759885759,-73.84894644100001,40.7598748940001,-73.849017854,marina road,25,no,Queens,0.0038211840655664603,40.759885759 -73.848946441
2796,40.8895589692711,-73.84523365770708,40.8897818734347,-73.8443811867423,strang avenue,25,no,Bronx,0.0472163079375527,40.8895589692711 -73.8452336577071
17401,40.606584426729995,-74.1774463466715,40.6065143632473,-74.1775585748683,connector,25,no,Staten Island,0.00762919599322167,40.60658442673 -74.1774463466715
9159,40.667339761,-73.783291046,40.667584536,-73.782841928,138 avenue,25,no,Queens,0.0290188389031779,40.667339761 -73.783291046
2212,40.8666268398569,-73.80056087558391,40.866567213905896,-73.8005521863343,park drive,25,no,Bronx,0.00413953662689904,40.8666268398569 -73.8005608755839
10912,40.7619767883981,-73.8969417552578,40.7620705076479,-73.8960249935586,25 avenue,20,yes,Queens,0.0485323015551159,40.7619767883981 -73.8969417552578
2505,40.8455186641551,-73.8342146585796,40.8454596767228,-73.833585688029,roberts avenue,25,no,Bronx,0.0332091233989542,40.8455186641551 -73.8342146585796
2442,40.8117957107036,-73.9046403656603,40.8122902380042,-73.9044669359004,prospect avenue,25,yes,Bronx,0.0353146758456792,40.8117957107036 -73.9046403656603
9454,40.66346331667879,-73.79200452598799,40.661891767591,-73.79250286641408,148 street,25,no,Queens,0.111556200586161,40.6634633166788 -73.792004525988
17377,40.6137166378126,-74.1680792501572,40.611848304355796,-74.16849278181641,commerce street,25,no,Staten Island,0.130738047519553,40.6137166378126 -74.1680792501572
18606,40.6185122033755,-74.1333348593163,40.6186185473082,-74.134022615851,lathrop avenue,25,no,Staten Island,0.0368988044526347,40.6185122033755 -74.1333348593163
15067,40.644785220661504,-73.7919493256008,40.644681324683496,-73.7903312347986,jfk terminal 4 access ramp,25,no,Queens,0.0853466631244869,40.6447852206615 -73.7919493256008
14019,40.722288226220705,-73.752749398366,40.7223250930287,-73.75270747916679,connector,25,no,Queens,0.0033636793305496,40.7222882262207 -73.752749398366
1748,40.8267960660856,-73.8909070192435,40.8286379855546,-73.8908789972679,hoe avenue,20,yes,Bronx,0.12710761732860698,40.8267960660856 -73.8909070192435
4439,40.6495500159206,-73.8994703529744,40.6480781359972,-73.8978332217258,east 103 street,25,no,Brooklyn,0.133108206749145,40.6495500159206 -73.8994703529744
2811,40.8352132806684,-73.86597956040829,40.8375949498471,-73.86638641280271,taylor avenue,25,no,Bronx,0.165721508363109,40.8352132806684 -73.8659795604083
7058,40.7908345876462,-73.9636919151498,40.7908832481634,-73.9636508584003,cpw 96 approach,25,no,Manhattan,0.0039887994725085795,40.7908345876462 -73.9636919151498
14031,40.7161172483124,-73.7486813987275,40.7161266219461,-73.7486148857683,connector,25,no,Queens,0.0035515008754577397,40.7161172483124 -73.7486813987275
3544,40.65577011,-73.894709312,40.654841196999996,-73.894412549,anna court,25,no,Brooklyn,0.0659663621357751,40.65577011 -73.894709312
13052,40.6803236589098,-73.8420214160554,40.6781940310298,-73.84097730136129,97 street,25,no,Queens,0.15685097406669798,40.6803236589098 -73.8420214160554
5064,40.6826658721324,-74.00667928681959,40.6824881427137,-74.00642842273349,hamilton avenue,25,no,Brooklyn,0.0180013578602881,40.6826658721324 -74.0066792868196
18205,40.5961355492163,-74.11078728180759,40.5960913871079,-74.1109558138597,helena road,25,no,Staten Island,0.00937342172910569,40.5961355492163 -74.1107872818076
3331,40.6552395804424,-74.0165457058196,40.6550014399645,-74.01613555561141,43 street,25,no,Brooklyn,0.0271030336302481,40.6552395804424 -74.0165457058196
5697,40.6004356548816,-73.9418919971179,40.6002064851413,-73.9418461316936,nostrand avenue,25,yes,Brooklyn,0.0159958505840612,40.6004356548816 -73.9418919971179
5498,40.6148120111654,-73.9445750875702,40.6134571456308,-73.9429806210588,marine parkway,25,no,Brooklyn,0.12557575616354802,40.6148120111654 -73.9445750875702
4488,40.584645457322004,-73.9445323823635,40.5837235497021,-73.9439504589465,east 23 street,25,no,Brooklyn,0.0705951115683155,40.584645457322 -73.9445323823635
6391,40.6465262541834,-73.95810815136998,40.64658400055121,-73.9568471399835,tilden avenue,25,no,Brooklyn,0.06639521483923999,40.6465262541834 -73.95810815137
13267,40.592452329911204,-73.7860246818936,40.5924927391487,-73.7865152009157,arverne boulevard,25,no,Queens,0.0259514516542254,40.5924523299112 -73.7860246818936
2104,40.8109580866465,-73.92714442767321,40.811616824756705,-73.9267081242805,morris avenue,25,no,Bronx,0.0508863235564789,40.8109580866465 -73.9271444276732
5291,40.6925769856395,-74.0003897611785,40.6928962116909,-74.0002380671331,joralemon street,25,no,Brooklyn,0.0234237990356503,40.6925769856395 -74.0003897611785
7588,40.763169755,-73.9997688449999,40.763560238000004,-73.99929046300001,joe dimaggio highway,35,yes,Manhattan,0.0368231617262749,40.763169755 -73.9997688449999
10862,40.7337037787065,-73.7252470977753,40.733378931892204,-73.7251583373873,241 street,25,no,Queens,0.0228942967812991,40.7337037787065 -73.7252470977753
11109,40.737349667,-73.93434196399991,40.736883971,-73.9356364769999,34 street,25,no,Queens,0.0751600202070051,40.737349667 -73.9343419639999
19663,40.5861151204165,-74.09107770297359,40.5860544548493,-74.0911299706715,simpson street,20,yes,Staten Island,0.00500821509952957,40.5861151204165 -74.0910777029736
13398,40.5713918461568,-73.8532432365861,40.573305458680004,-73.8543440031732,beach 137 street,25,no,Queens,0.14418423346506198,40.5713918461568 -73.8532432365861
7382,40.7564221150001,-73.953581237,40.756319642,-73.953347,ed koch queensboro bridge,35,yes,Manhattan,0.0141795339670282,40.7564221150001 -73.953581237
10771,40.772157824000004,-73.928993781,40.7711411160001,-73.92681621299991,28 avenue,25,no,Queens,0.134056433314145,40.772157824 -73.928993781
13851,40.5897966860001,-73.791643461,40.5902637020001,-73.791211279,compass place,25,no,Queens,0.0394364053377088,40.5897966860001 -73.791643461
9621,40.6731207220001,-73.766715103,40.6712083890001,-73.766505829,174 street,25,no,Queens,0.132411610391226,40.6731207220001 -73.766715103
8575,40.69978876603879,-73.8442749183528,40.6989290753166,-73.84384527084259,105 street,25,no,Queens,0.0634667029017044,40.6997887660388 -73.8442749183528
13076,40.7142314329344,-73.74675267579529,40.714370022058894,-73.7455028366865,99 avenue,25,yes,Queens,0.0663150251759451,40.7142314329344 -73.7467526757953
10655,40.667684633639,-73.7477311687584,40.667662971668896,-73.7478112695744,228 street,25,no,Queens,0.00446610277057861,40.667684633639 -73.7477311687584
1993,40.865807946000096,-73.800988573,40.86662684,-73.800560876,park drive,25,no,Bronx,0.060786678339461,40.8658079460001 -73.800988573
9060,40.6765397739914,-73.7300805940441,40.6761980873719,-73.7290799211015,131 road,25,no,Queens,0.05761438534315401,40.6765397739914 -73.7300805940441
6075,40.700097922381204,-73.98778138660171,40.70008017516,-73.9868687078246,sands street,25,no,Brooklyn,0.0479453613194056,40.7000979223812 -73.9877813866017
14154,40.6806959026938,-73.84455859690159,40.680602749117604,-73.84454940672971,cross bay boulevard,30,yes,Queens,0.0064458744109557,40.6806959026938 -73.8445585969016
2969,40.8473184989496,-73.9218936423777,40.847334273058294,-73.9219884453105,west 174 street,25,no,Bronx,0.0050854719729306105,40.8473184989496 -73.9218936423777
10462,40.746510440304604,-73.7640521470889,40.7452453253115,-73.76345221834521,213 street,25,no,Queens,0.0928002132834072,40.7465104403046 -73.7640521470889
19301,40.5365053255604,-74.204996019051,40.535667144822895,-74.2081266661127,ramona avenue,25,no,Staten Island,0.17466286432907,40.5365053255604 -74.204996019051
16567,40.752758176248896,-73.9103563495659,40.7516469478484,-73.909844605644,woodside avenue,25,no,Queens,0.0812440363893752,40.7527581762489 -73.9103563495659
17778,40.5227386862414,-74.18402456997791,40.522417884577706,-74.1849744977748,edith avenue,25,no,Staten Island,0.0546971415852635,40.5227386862414 -74.1840245699779
196,40.8332193586865,-73.821496153025,40.833351237070005,-73.8209497852044,barkley avenue,25,no,Bronx,0.0300467020153445,40.8332193586865 -73.821496153025
14004,40.7431027229124,-73.8514573727595,40.7431273247663,-73.8513524290713,connector,25,no,Queens,0.00576328228220882,40.7431027229124 -73.8514573727595
8311,40.7579196903415,-73.97765627042051,40.7584448053835,-73.97891316920742,west 49 street,25,no,Manhattan,0.075247789827887,40.7579196903415 -73.9776562704205
12364,40.749113388000104,-73.708553943,40.7490652700001,-73.708481343,77 avenue,25,no,Queens,0.00505359888335928,40.7491133880001 -73.708553943
3470,40.6306250038409,-74.0396115176574,40.6302671941757,-74.0381125888249,80 street,25,no,Brooklyn,0.0825761224822841,40.6306250038409 -74.0396115176574
12473,40.69507360886,-73.86681574105359,40.6943893713724,-73.86658246141141,76 street,25,no,Queens,0.0487775220411031,40.69507360886 -73.8668157410536
1431,40.8781627989741,-73.84004096142121,40.880325842963295,-73.84127925323492,ely avenue,25,no,Bronx,0.16274050813841198,40.8781627989741 -73.8400409614212
14730,40.7292714780963,-73.7528127996709,40.7297933169081,-73.7519766343142,grand central parkway sr north,25,no,Queens,0.0567724981305531,40.7292714780963 -73.7528127996709
13508,40.58359347356,-73.815321140758,40.5836292683761,-73.8153023449273,beach 94 street,25,no,Queens,0.00266043994068276,40.58359347356 -73.815321140758
5704,40.6631908535751,-73.9624515890695,40.6627263582349,-73.9628085398822,ocean avenue,25,no,Brooklyn,0.0371354868941973,40.6631908535751 -73.9624515890695
2506,40.8424963862992,-73.82420230029591,40.843630815409895,-73.82319063493979,robertson place,25,no,Bronx,0.0945423861657121,40.8424963862992 -73.8242023002959
11664,40.7513880842927,-73.76870436071759,40.7513713811844,-73.76857498244941,53 avenue,25,no,Queens,0.0068862539704316,40.7513880842927 -73.7687043607176
13407,40.56886075641879,-73.8597607421645,40.5706482893871,-73.8607951405832,beach 145 street,25,no,Queens,0.134815808861831,40.5688607564188 -73.8597607421645
19212,40.6419412172135,-74.09179267569141,40.6419143202897,-74.091926084721,pendleton place,25,no,Staten Island,0.0072535478791016595,40.6419412172135 -74.0917926756914
1034,40.821076448919,-73.8989348111925,40.8210122202378,-73.8978652780601,east 163 street,25,no,Bronx,0.0562401773009288,40.821076448919 -73.8989348111925
3054,40.897555034,-73.9110022199999,40.8978463180001,-73.911359086,west 249 street,25,no,Bronx,0.0274436329402791,40.897555034 -73.9110022199999
3531,40.5851273500001,-73.973319723,40.585275703,-73.9720671469999,atwater court,25,no,Brooklyn,0.0666828323363985,40.5851273500001 -73.973319723
14185,40.599843821,-73.7756524049999,40.59986257,-73.77524728299991,delmore court,25,no,Queens,0.0213462530811465,40.599843821 -73.7756524049999
9893,40.6923364358779,-73.7764088670755,40.690738737203,-73.77549080135941,174 street,25,no,Queens,0.12032821199593902,40.6923364358779 -73.7764088670755
8866,40.678389612,-73.7736027289999,40.6783747910001,-73.77365112699991,127 avenue,25,no,Queens,0.00274042981000006,40.678389612 -73.7736027289999
9910,40.6792975045763,-73.7670054271587,40.6780562872679,-73.76653718973951,176 street,25,no,Queens,0.08910850504791802,40.6792975045763 -73.7670054271587
5626,40.6735750608405,-73.90787853026991,40.673145416028206,-73.907762749751,mother gaston boulevard,25,no,Brooklyn,0.030263830087207,40.6735750608405 -73.9078785302699
4932,40.66046050285,-73.86718209607679,40.6603749917126,-73.8670514560598,fountain avenue,25,no,Brooklyn,0.00905198099596642,40.66046050285 -73.8671820960768
12579,40.695699676399,-73.8636879664265,40.6954471386746,-73.86359929866859,80 street,25,no,Queens,0.0180371085300909,40.695699676399 -73.8636879664265
8365,40.790998614094796,-73.9651784953912,40.7921927977595,-73.9680174734276,west 95 street,25,no,Manhattan,0.17016814024112803,40.7909986140948 -73.9651784953912
12137,40.71123819059,-73.85574598778709,40.7123123939019,-73.85507212308,69 avenue,25,no,Queens,0.0821342138222561,40.71123819059 -73.8557459877871
6703,40.8213017182997,-73.9579122619413,40.8213491989064,-73.95777837806959,12 avenue,25,no,Manhattan,0.00774526937360748,40.8213017182997 -73.9579122619413
7966,40.8416887429412,-73.939335987166,40.841719783041604,-73.9392323600853,st nicholas avenue,25,no,Manhattan,0.00583759866319919,40.8416887429412 -73.939335987166
14529,40.7193416703818,-73.9068394625711,40.7197843697529,-73.90614090607791,flushing avenue,25,yes,Queens,0.0477298850127879,40.7193416703818 -73.9068394625711
10880,40.7675072700445,-73.742600501412,40.766849506799396,-73.7424975820977,244 street,25,no,Queens,0.0457076086810943,40.7675072700445 -73.742600501412
7032,40.7289164851077,-73.97534878541809,40.7289492869801,-73.97543007873509,connector,25,no,Manhattan,0.00483040736456569,40.7289164851077 -73.9753487854181
91,40.884625429,-73.799252509,40.884360267,-73.7993765969999,beech tree lane,25,no,Bronx,0.0194170688522436,40.884625429 -73.799252509
4171,40.6550252700001,-73.90610344899991,40.655003242000106,-73.905585355,connector,35,no,Brooklyn,0.0272686560821541,40.6550252700001 -73.9061034489999
5808,40.7065767610001,-73.957598893,40.7068925230001,-73.9571059849999,rodney street,25,no,Brooklyn,0.0338325714646489,40.7065767610001 -73.957598893
11946,40.734855822,-73.78112892,40.7348896350001,-73.781156143,71 crescent,25,no,Queens,0.00273595178266106,40.734855822 -73.78112892
3706,40.688422587,-74.00106804800001,40.687984762,-73.99973789599991,baltic street,25,no,Brooklyn,0.0761179227593687,40.688422587 -74.001068048
20208,40.5961472493961,-74.1133244050972,40.5960556093789,-74.1132177131269,whitlock avenue,25,no,Staten Island,0.00845423305571786,40.5961472493961 -74.1133244050972
19858,40.5392172900001,-74.203406065,40.538577735,-74.203151308,vernon avenue,25,no,Staten Island,0.0461221810211061,40.5392172900001 -74.203406065
2269,40.7874350660001,-73.885149769,40.787380762000105,-73.8847671459999,rikers is br approach,25,no,Bronx,0.0204142024402918,40.7874350660001 -73.885149769
7719,40.7105669159305,-73.9941443877532,40.710095062337295,-73.9941035891093,market slip,25,no,Manhattan,0.0326293445530359,40.7105669159305 -73.9941443877532
6265,40.6791526282912,-73.9265656024206,40.6792607411903,-73.9264910477236,sumpter street,25,no,Brooklyn,0.008425572105006591,40.6791526282912 -73.9265656024206
3957,40.679966107350005,-73.9554382458783,40.6800833582605,-73.9543697928316,brevoort place,25,no,Brooklyn,0.0567072183579093,40.67996610735 -73.9554382458783
689,40.809355184,-73.8919074149999,40.8112382510001,-73.89239583399991,craven street,25,no,Bronx,0.132437270192124,40.809355184 -73.8919074149999
5581,40.6974136520185,-73.9360082168057,40.698708341217,-73.93476297143391,melrose street,25,no,Brooklyn,0.11071439356838,40.6974136520185 -73.9360082168057
15811,40.746987749185294,-73.8157520850906,40.7472266082215,-73.8153745631855,poplar avenue,25,no,Queens,0.0257713006918123,40.7469877491853 -73.8157520850906
7946,40.847157605739,-73.9407885676383,40.8473957426195,-73.9406917637139,south pinehurst avenue,25,no,Manhattan,0.0171974599123419,40.847157605739 -73.9407885676383
3828,40.5861430308762,-73.9188913006929,40.5875300022079,-73.9204347648525,beacon court,25,no,Brooklyn,0.12550360185723197,40.5861430308762 -73.9188913006929
3845,40.6229037521065,-73.8965391971262,40.6230250193892,-73.8964627898259,belt parkway,50,yes,Brooklyn,0.00928192578136786,40.6229037521065 -73.8965391971262
2931,40.8225538758608,-73.9115719910545,40.8227662336748,-73.911469836164,washington avenue,25,no,Bronx,0.0156012133680131,40.8225538758608 -73.9115719910545
14255,40.753290608,-73.9463854919999,40.7530122200001,-73.945760456,ed koch queensboro bridge,35,yes,Queens,0.0380093848846224,40.753290608 -73.9463854919999
10529,40.7299101658215,-73.7482359132567,40.7293638276786,-73.74765759881909,218 street,25,no,Queens,0.0484018375708302,40.7299101658215 -73.7482359132567
6533,40.5902487282962,-73.9729771409822,40.5888769150376,-73.9727471051947,west 3 street,25,no,Brooklyn,0.0954264692373379,40.5902487282962 -73.9729771409822
3012,40.8830312905617,-73.9002783326788,40.8834753290233,-73.90159907523709,west 236 street,25,no,Bronx,0.0756518235864441,40.8830312905617 -73.9002783326788
9547,40.6829504190001,-73.7750477239999,40.6813474570001,-73.77413935999991,170 street,25,no,Queens,0.12046080708114501,40.6829504190001 -73.7750477239999
9918,40.6665021933216,-73.7714956872761,40.66557014584561,-73.77077993574541,177 place,25,no,Queens,0.0745012724141657,40.6665021933216 -73.7714956872761
8366,40.7916723007361,-73.96468684771979,40.7926086325824,-73.96691665827709,west 96 street,25,no,Manhattan,0.133600007267086,40.7916723007361 -73.9646868477198
17823,40.5339412855619,-74.2366663868443,40.5338721852532,-74.2361961061653,englewood avenue,25,no,Staten Island,0.0252131865345001,40.5339412855619 -74.2366663868443
5792,40.6990452260001,-73.93890295399991,40.700257398000105,-73.93772938800001,park street,25,no,Brooklyn,0.103896096729861,40.6990452260001 -73.9389029539999
17813,40.6117461971293,-74.1231028497167,40.611628332881295,-74.12306381644191,elvin street,25,no,Staten Island,0.00838776922953394,40.6117461971293 -74.1231028497167
12810,40.6705292030001,-73.84247611,40.670425993,-73.842054522,albert road,25,no,Queens,0.0232664213652848,40.6705292030001 -73.84247611
2151,40.8502836770501,-73.8469374988665,40.850809928835204,-73.8473000632473,newport avenue,25,no,Bronx,0.0409824739621875,40.8502836770501 -73.8469374988665
14445,40.746112626096895,-73.9400823803975,40.747679988840495,-73.94070682735821,ed koch br upper roadway appr,25,no,Queens,0.113007877061864,40.7461126260969 -73.9400823803975
4023,40.7268987445814,-73.9587787020754,40.7270768076486,-73.9571855467755,calyer street,25,no,Brooklyn,0.0845293158461365,40.7268987445814 -73.9587787020754
1805,40.8805563194187,-73.92232998713921,40.8804818591505,-73.9223057998727,independence avenue,25,no,Bronx,0.0052919299556582295,40.8805563194187 -73.9223299871392
3246,40.66065955879171,-73.98696561157371,40.660525238748896,-73.98697340689709,18 street,25,no,Brooklyn,0.00927734849805943,40.6606595587917 -73.9869656115737
8489,40.7007789620001,-73.741598664,40.7005806880001,-73.740986401,115 court,25,no,Queens,0.0349426987979154,40.7007789620001 -73.741598664
9228,40.668692052,-73.856217368,40.668677486,-73.856142099,149 avenue,25,no,Queens,0.0040803483911168795,40.668692052 -73.856217368
936,40.8200021997418,-73.91800943268909,40.8195353481779,-73.9162021227297,east 154 street,25,no,Bronx,0.100068659736062,40.8200021997418 -73.9180094326891
4800,40.7033126299739,-73.934231551245,40.7026828491342,-73.9339523549172,evergreen avenue,25,no,Brooklyn,0.045862862886587995,40.7033126299739 -73.934231551245
11677,40.72897359925221,-73.89559031973741,40.7290909670745,-73.8946268841233,54 avenue,25,no,Queens,0.0512176753505082,40.7289735992522 -73.8955903197374
15675,40.742578558000005,-73.78227110599991,40.7423826350001,-73.78225702899991,peck avenue,25,no,Queens,0.0135393693625309,40.742578558 -73.7822711059999
10125,40.733432730236395,-73.782132449353,40.7315086172289,-73.7812160671677,189 street,25,no,Queens,0.141213289716445,40.7334327302364 -73.782132449353
6145,40.583249062894,-73.9740519126656,40.583438057220604,-73.9730864940464,shore parkway,30,yes,Brooklyn,0.0524352917974537,40.583249062894 -73.9740519126656
10614,40.7538355658587,-73.7567895370075,40.753154994907206,-73.756439081998,223 street,25,no,Queens,0.0504334908376153,40.7538355658587 -73.7567895370075
15971,40.7524574492519,-73.9450638142436,40.7521057405875,-73.9442449230647,queens plaza south,25,no,Queens,0.0493504866637889,40.7524574492519 -73.9450638142436
6554,40.5798434616065,-73.9761371014461,40.57975590541079,-73.9761446782343,west 8 street,25,no,Brooklyn,0.00605457095496031,40.5798434616065 -73.9761371014461
5263,40.678068974004,-73.8977579673563,40.678120240756606,-73.8976174150117,jamaica avenue,25,no,Brooklyn,0.00818724397996132,40.678068974004 -73.8977579673563
2615,40.843083229007895,-73.84754697391371,40.843130725802396,-73.84760442800192,silver street,25,no,Bronx,0.0044504354599411,40.8430832290079 -73.8475469739137
15062,40.6444372387876,-73.7922264274077,40.64441720279171,-73.7913363611841,jfk terminal 1 access ramp,25,no,Queens,0.046801521204538996,40.6444372387876 -73.7922264274077
9885,40.6921224655794,-73.77728233181409,40.6920429816983,-73.77727053001091,173 street,25,no,Queens,0.0055194627351602705,40.6921224655794 -73.7772823318141
3184,40.809493961577104,-73.8909905356846,40.8113771068681,-73.89148228318079,worthen street,25,no,Bronx,0.13247641443400598,40.8094939615771 -73.8909905356846
13467,40.5929721803219,-73.7941712688889,40.5950660700432,-73.7944007210164,beach 65 street,25,no,Queens,0.144983323784593,40.5929721803219 -73.7941712688889
18931,40.580738323015204,-74.1075573549879,40.580199317044894,-74.1083109832652,north railroad avenue,25,no,Staten Island,0.0543615471737052,40.5807383230152 -74.1075573549879
11168,40.7707431640001,-73.737401551,40.7720605590001,-73.736375019,43 avenue,25,no,Queens,0.105657560339425,40.7707431640001 -73.737401551
7736,40.7153929936918,-74.0142903410264,40.715837381090296,-74.0153842835578,murray street,25,no,Manhattan,0.0651084071135019,40.7153929936918 -74.0142903410264
1146,40.8692381311349,-73.8960386137909,40.8691387713373,-73.8958189274015,east 196 street,25,no,Bronx,0.0133953408104519,40.8692381311349 -73.8960386137909
